p,lambda,rho,d,n_samples,avg_acc,avg_f1,avg_rate,avg_kll,avg_rkll,avg_rte,avg_fro,avg_spec,avg_l1,best_thr,best_cm
75,0.01,0.5,15,2000,0.9693333333333332,0.9170764966093108,0.8600000000000001,0.141923951664063,0.13829117971726818,0.01006486849944178,11305.116953292141,3410.706632939011,6960.623689551388,"[np.float64(0.13), np.float64(0.22), np.float64(0.19), np.float64(0.09), np.float64(0.38), np.float64(0.11), np.float64(0.0), np.float64(0.01), np.float64(0.16), np.float64(0.25)]","[array([[59,  1],
       [ 0, 15]]), array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 3, 12]]), array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 4, 11]]), array([[60,  0],
       [ 2, 13]]), array([[59,  1],
       [ 2, 13]]), array([[60,  0],
       [ 2, 13]])]"
75,0.01,1.0,15,2000,0.9666666666666666,0.9024661478784418,0.8333333333333334,0.3103233818713079,0.29632848125187367,0.015561729424915283,16618.647518137273,5099.574333325259,10079.565242615063,"[np.float64(0.18), np.float64(0.1), np.float64(0.31), np.float64(0.06), np.float64(0.09), np.float64(0.23), np.float64(0.03), np.float64(0.17), np.float64(0.49), np.float64(0.32)]","[array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 1, 14]]), array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 7,  8]]), array([[60,  0],
       [ 3, 12]]), array([[60,  0],
       [ 5, 10]]), array([[60,  0],
       [ 3, 12]]), array([[60,  0],
       [ 0, 15]]), array([[60,  0],
       [ 0, 15]]), array([[60,  0],
       [ 2, 13]])]"
75,0.01,2.0,15,2000,0.9613333333333334,0.8974055829228244,0.8466666666666667,0.5350332505978855,0.5051042276953766,0.02362702541767011,21731.872180480812,6697.776378817082,12096.230687008461,"[np.float64(0.09), np.float64(0.09), np.float64(0.16), np.float64(0.35000000000000003), np.float64(0.0), np.float64(0.02), np.float64(0.3), np.float64(0.01), np.float64(0.05), np.float64(0.2)]","[array([[58,  2],
       [ 2, 13]]), array([[60,  0],
       [ 3, 12]]), array([[59,  1],
       [ 2, 13]]), array([[59,  1],
       [ 2, 13]]), array([[59,  1],
       [ 3, 12]]), array([[60,  0],
       [ 2, 13]]), array([[60,  0],
       [ 3, 12]]), array([[59,  1],
       [ 1, 14]]), array([[60,  0],
       [ 3, 12]]), array([[60,  0],
       [ 2, 13]])]"
75,0.05,0.5,15,2000,0.8826666666666666,0.5706015037593983,0.4133333333333334,0.6204544775911855,0.5855493350229111,0.020735007577163754,23664.579955803045,7609.36899908163,13341.876838750479,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.0), np.float64(0.01)]","[array([[60,  0],
       [ 6,  9]]), array([[60,  0],
       [10,  5]]), array([[60,  0],
       [10,  5]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [ 6,  9]]), array([[60,  0],
       [ 5, 10]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [11,  4]])]"
75,0.05,1.0,15,2000,0.8826666666666666,0.5771219702359829,0.42666666666666664,0.7759965663922799,0.7327811455690437,0.023993590284964117,26478.292550696253,8657.431370882932,14400.242683912253,"[np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0)]","[array([[60,  0],
       [10,  5]]), array([[60,  0],
       [13,  2]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [ 8,  7]]), array([[60,  0],
       [ 7,  8]]), array([[60,  0],
       [ 6,  9]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [ 6,  9]]), array([[58,  2],
       [ 7,  8]])]"
75,0.05,2.0,15,2000,0.8693333333333333,0.5074732285258601,0.34666666666666673,0.7972169565721685,0.7635126046457884,0.02352812796415804,27301.47820401563,8623.511472896971,14457.524068447423,"[np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0)]","[array([[60,  0],
       [ 8,  7]]), array([[60,  0],
       [10,  5]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [10,  5]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [ 9,  6]]), array([[60,  0],
       [ 8,  7]])]"
75,0.1,0.5,15,2000,0.8333333333333333,0.2756320949432404,0.16666666666666669,1.0937991250644585,1.0282057140375058,0.03026697338385883,31381.97427598641,10409.648920819065,16701.21683062107,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0)]","[array([[60,  0],
       [13,  2]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [10,  5]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [13,  2]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [13,  2]]), array([[60,  0],
       [14,  1]])]"
75,0.1,1.0,15,2000,0.8399999999999999,0.32572239422084626,0.2,1.1660713785709036,1.0764414105190512,0.02965790408972484,31767.441109533724,10531.568317754885,17647.62221490444,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0)]","[array([[60,  0],
       [13,  2]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [11,  4]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [14,  1]])]"
75,0.1,2.0,15,2000,0.8226666666666667,0.19975490196078433,0.11333333333333333,1.023673771483533,0.9475169174547731,0.026659136638370086,29856.74647929079,10190.926062541423,15780.207114830835,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01)]","[array([[60,  0],
       [13,  2]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [12,  3]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [13,  2]]), array([[60,  0],
       [13,  2]])]"
75,0.2,0.5,15,2000,0.8133333333333332,0.125,0.06666666666666667,0.9546026545487066,0.9088778639404694,0.023872090208684315,29227.462238147808,9347.466892281973,14962.529163260653,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]])]"
75,0.2,1.0,15,2000,0.8133333333333332,0.125,0.06666666666666667,1.166798028226023,1.0706472415340955,0.028255912472851752,31304.460518101387,10245.164238974288,16757.375316787875,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]])]"
75,0.2,2.0,15,2000,0.8133333333333332,0.125,0.06666666666666667,1.018574771867749,0.9620805055342103,0.02661966066551936,29732.98443027045,9490.695783630004,15865.74333909788,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0)]","[array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]]), array([[60,  0],
       [14,  1]])]"
100,0.01,0.5,15,2000,0.9780000000000001,0.9221054552089034,0.8800000000000001,0.13945368871866465,0.13780387889781878,0.009248031435544013,11518.404436159442,3077.2689681685315,6505.732102105509,"[np.float64(0.2), np.float64(0.25), np.float64(0.19), np.float64(0.05), np.float64(0.01), np.float64(0.05), np.float64(0.11), np.float64(0.0), np.float64(0.04), np.float64(0.13)]","[array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 1, 14]]), array([[84,  1],
       [ 2, 13]]), array([[84,  1],
       [ 4, 11]]), array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 0, 15]]), array([[84,  1],
       [ 2, 13]]), array([[84,  1],
       [ 1, 14]])]"
100,0.01,1.0,15,2000,0.9799999999999999,0.9316317733990147,0.9066666666666666,0.3062240988344243,0.29789844606865473,0.015043646570719871,17004.794257929047,4691.661069473512,9347.057609103103,"[np.float64(0.08), np.float64(0.18), np.float64(0.1), np.float64(0.12), np.float64(0.27), np.float64(0.03), np.float64(0.58), np.float64(0.07), np.float64(0.22), np.float64(0.36)]","[array([[82,  3],
       [ 3, 12]]), array([[85,  0],
       [ 1, 14]]), array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 2, 13]]), array([[84,  1],
       [ 2, 13]]), array([[85,  0],
       [ 1, 14]]), array([[83,  2],
       [ 0, 15]]), array([[85,  0],
       [ 0, 15]]), array([[85,  0],
       [ 1, 14]])]"
100,0.01,2.0,15,2000,0.9790000000000001,0.9234495389667805,0.8666666666666666,0.5649115905600368,0.5394987710157082,0.020372122934055048,22760.49178632473,6104.507474839921,11244.316578621807,"[np.float64(0.11), np.float64(0.17), np.float64(0.38), np.float64(0.11), np.float64(0.03), np.float64(0.18), np.float64(0.13), np.float64(0.29), np.float64(0.14), np.float64(0.35000000000000003)]","[array([[85,  0],
       [ 1, 14]]), array([[85,  0],
       [ 1, 14]]), array([[85,  0],
       [ 1, 14]]), array([[85,  0],
       [ 2, 13]]), array([[85,  0],
       [ 4, 11]]), array([[85,  0],
       [ 3, 12]]), array([[85,  0],
       [ 0, 15]]), array([[84,  1],
       [ 2, 13]]), array([[85,  0],
       [ 3, 12]]), array([[85,  0],
       [ 3, 12]])]"
100,0.05,0.5,15,2000,0.921,0.6353211982525484,0.48,0.5684243939250792,0.5482086528300542,0.017019896247218204,22944.63924785473,6321.721198776226,11534.732602430075,"[np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01)]","[array([[85,  0],
       [ 8,  7]]), array([[84,  1],
       [ 6,  9]]), array([[85,  0],
       [ 7,  8]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [ 8,  7]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [ 5, 10]]), array([[85,  0],
       [ 6,  9]]), array([[85,  0],
       [ 8,  7]]), array([[85,  0],
       [ 8,  7]])]"
100,0.05,1.0,15,2000,0.9289999999999999,0.7082089479148302,0.5866666666666667,0.6760647794317478,0.6456599345106155,0.020684235729804278,24802.87127176733,7071.6308742317415,12300.714719256575,"[np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01)]","[array([[84,  1],
       [ 5, 10]]), array([[85,  0],
       [ 6,  9]]), array([[85,  0],
       [ 9,  6]]), array([[84,  1],
       [ 7,  8]]), array([[85,  0],
       [ 8,  7]]), array([[85,  0],
       [ 8,  7]]), array([[78,  7],
       [ 3, 12]]), array([[85,  0],
       [ 6,  9]]), array([[85,  0],
       [ 6,  9]]), array([[85,  0],
       [ 4, 11]])]"
100,0.05,2.0,15,2000,0.922,0.6367080745341615,0.48,0.8902097959800642,0.8515105205350906,0.023685805045442022,28659.287764515913,7856.330493760193,13501.473018123055,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01)]","[array([[85,  0],
       [ 7,  8]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [ 6,  9]]), array([[85,  0],
       [ 6,  9]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [ 5, 10]]), array([[85,  0],
       [ 5, 10]]), array([[85,  0],
       [ 9,  6]]), array([[85,  0],
       [10,  5]])]"
100,0.1,0.5,15,2000,0.9019999999999999,0.5078882978196478,0.3466666666666666,1.2530564178072652,1.1910626461014673,0.03136119184525944,34051.092230751274,9833.243302977293,16441.355246177503,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[array([[85,  0],
       [11,  4]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [12,  3]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [ 8,  7]]), array([[85,  0],
       [ 7,  8]]), array([[85,  0],
       [ 9,  6]])]"
100,0.1,1.0,15,2000,0.891,0.4209822685054883,0.2800000000000001,1.1228460021798115,1.069313280822722,0.027039529840904086,32098.079352601537,8863.674793284883,15301.027644541517,"[np.float64(0.0), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0)]","[array([[84,  1],
       [ 9,  6]]), array([[85,  0],
       [13,  2]]), array([[85,  0],
       [ 8,  7]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [13,  2]]), array([[85,  0],
       [12,  3]]), array([[85,  0],
       [12,  3]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [12,  3]]), array([[85,  0],
       [ 8,  7]])]"
100,0.1,2.0,15,2000,0.8860000000000001,0.38405572755417955,0.24,1.2948116488891217,1.2354435122318008,0.026251665327608344,34601.87243402623,9945.596556214308,16093.189758757624,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01)]","[array([[85,  0],
       [12,  3]]), array([[85,  0],
       [12,  3]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [12,  3]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [13,  2]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [11,  4]]), array([[85,  0],
       [10,  5]]), array([[85,  0],
       [11,  4]])]"
100,0.2,0.5,15,2000,0.86,0.125,0.06666666666666667,1.4898806214414038,1.4198434447688073,0.026560977919785966,37173.22240855098,10552.34502885648,16816.65000892492,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.0)]","[array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]])]"
100,0.2,1.0,15,2000,0.86,0.125,0.06666666666666667,1.5345891944928625,1.4431211213864146,0.028753589250104683,37095.66841576614,10612.392228690403,17418.52412637096,"[np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0)]","[array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]])]"
100,0.2,2.0,15,2000,0.86,0.125,0.06666666666666667,1.2203381005231038,1.1761201131241534,0.023476236490041526,33890.44317869619,9548.960111481983,15205.004796810143,"[np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.01), np.float64(0.0)]","[array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]]), array([[85,  0],
       [14,  1]])]"
